Sensor,Time,Mean,Std
SensorMeasure5,145,9.60248549323,4.30707245121
SensorMeasure6,145,13.9856092843,6.49848007147
SensorMeasure7,145,347.611982592,175.101702312
SensorMeasure8,145,2266.95648936,143.866309654
SensorMeasure9,145,8653.35829787,376.928757836
SensorMeasure10,145,1.14492263056,0.14238884291
SensorMeasure11,145,44.0739651838,3.4507598028
SensorMeasure12,145,327.378181818,165.102499451
SensorMeasure13,145,2347.72761122,113.605090938
SensorMeasure14,145,8085.2317795,80.8227293429
SensorMeasure15,145,9.10339003868,0.758151637068
SensorMeasure16,145,0.0248936170213,0.00500128714046
SensorMeasure17,145,358.949709865,31.2267320527
SensorMeasure18,145,2266.8926499,143.943226829
SensorMeasure19,145,98.3093617021,4.75831465469
SensorMeasure20,145,25.1101450677,11.7648365303
SensorMeasure21,145,15.0643147002,7.05857034983
OpSet1,146,17.3371768031,16.8313224808
OpSet2,146,0.407697465887,0.371297348507
OpSet3,146,95.828460039,12.231339554
SensorMeasure1,146,485.613040936,30.8962697679
SensorMeasure2,146,597.242270955,42.9264978352
SensorMeasure3,146,1467.57710526,118.768703594
SensorMeasure4,146,1262.64803119,137.5510892
SensorMeasure5,146,9.87599415205,4.33996448631
SensorMeasure6,146,14.4032748538,6.54918282718
SensorMeasure7,146,359.020974659,176.428488447
SensorMeasure8,146,2274.12426901,141.747586509
SensorMeasure9,146,8676.44917154,376.888011733
SensorMeasure10,146,1.15400584795,0.142664662126
SensorMeasure11,146,44.2713547758,3.43099485208
SensorMeasure12,146,338.133937622,166.356388311
SensorMeasure13,146,2350.56949318,110.016381505
SensorMeasure14,146,8088.80588694,79.2340376196
SensorMeasure15,146,9.06273216374,0.749051335047
SensorMeasure16,146,0.0253216374269,0.00499207759175
SensorMeasure17,146,360.884990253,31.2761177313
SensorMeasure18,146,2274.06042885,141.827426064
SensorMeasure19,146,98.4283723197,4.60815717696
SensorMeasure20,146,25.8692397661,11.8560855798
SensorMeasure21,146,15.5187740741,7.10910215553
OpSet1,147,17.5251715271,16.3875404281
OpSet2,147,0.414348374384,0.363398135068
OpSet3,147,94.7980295567,13.4609375712
SensorMeasure1,147,484.615812808,30.2557157934
SensorMeasure2,147,595.091221675,42.9743019684
SensorMeasure3,147,1461.14944828,121.036454785
SensorMeasure4,147,1255.83942857,139.12921553
SensorMeasure5,147,9.76488669951,4.22977367797
SensorMeasure6,147,14.203408867,6.40913115293
SensorMeasure7,147,352.587004926,173.809190043
SensorMeasure8,147,2263.06174384,151.30224524
SensorMeasure9,147,8654.38289655,383.039628263
SensorMeasure10,147,1.14864039409,0.144535997522
SensorMeasure11,147,44.0368965517,3.58584518963
SensorMeasure12,147,332.038285714,163.893948378
SensorMeasure13,147,2341.31520197,121.073785088
SensorMeasure14,147,8082.9075665,85.1077118067
SensorMeasure15,147,9.11430216749,0.796457796802
SensorMeasure16,147,0.0252118226601,0.0049979737638
SensorMeasure17,147,359.087684729,31.7951901772
SensorMeasure18,147,2262.97536946,151.404712498
SensorMeasure19,147,98.0401576355,5.07140822994
SensorMeasure20,147,25.4671724138,11.6502708142
SensorMeasure21,147,15.2825352709,6.99025679566
OpSet1,148,16.7378891758,16.2962392559
OpSet2,148,0.403684210526,0.367117022473
OpSet3,148,95.6305858987,12.4835708317
SensorMeasure1,148,486.767944389,30.1509820558
SensorMeasure2,148,598.511569017,42.3847085329
SensorMeasure3,148,1470.24089374,118.657162613
SensorMeasure4,148,1265.19502483,136.550155746
SensorMeasure5,148,10.018550149,4.22111466665
SensorMeasure6,148,14.6048460775,6.38716610136
SensorMeasure7,148,363.773128103,172.829821327
SensorMeasure8,148,2275.25852036,143.778270182
SensorMeasure9,148,8684.40703078,375.077433801
SensorMeasure10,148,1.15486593843,0.142166413638
SensorMeasure11,148,44.3012413108,3.46150071862
SensorMeasure12,148,342.617179742,162.951117231
SensorMeasure13,148,2348.80138034,112.29019284
SensorMeasure14,148,8087.34646475,80.6191013692
SensorMeasure15,148,9.06686305859,0.758619228823
SensorMeasure16,148,0.0253227408143,0.00499205225544
SensorMeasure17,148,361.532274081,31.0996714405
SensorMeasure18,148,2275.18272095,143.85842658
SensorMeasure19,148,98.3538232373,4.70318531084
SensorMeasure20,148,26.2047269116,11.5827270152
SensorMeasure21,148,15.7272031778,6.94943351609
OpSet1,149,17.4439661323,16.3147405906
OpSet2,149,0.425205410822,0.369200358376
OpSet3,149,95.9919839679,12.0167025132
SensorMeasure1,149,485.936002004,30.1986676284
SensorMeasure2,149,597.798577154,41.9892578012
SensorMeasure3,149,1468.47156313,116.464478104
SensorMeasure4,149,1261.44480962,134.509075366
SensorMeasure5,149,9.86875751503,4.21821020711
SensorMeasure6,149,14.3912825651,6.36842058131
SensorMeasure7,149,358.30248497,171.768159976
SensorMeasure8,149,2276.34579158,139.205200092
SensorMeasure9,149,8679.07816633,368.798694582
SensorMeasure10,149,1.14849699399,0.140318971391
SensorMeasure11,149,44.2608316633,3.35531396521
SensorMeasure12,149,337.45250501,161.963165551
SensorMeasure13,149,2352.05112224,108.088073867
SensorMeasure14,149,8087.12687375,77.6469817906
SensorMeasure15,149,9.07419028056,0.73337083483
SensorMeasure16,149,0.0250601202405,0.00500214525549
SensorMeasure17,149,361.043086172,30.5045361787
SensorMeasure18,149,2276.27354709,139.28598666
SensorMeasure19,149,98.4899799599,4.52729267183
SensorMeasure20,149,25.8360921844,11.5290788155
SensorMeasure21,149,15.5041007014,6.91293598759
OpSet1,150,17.0140643002,16.290861915
OpSet2,150,0.40384959432,0.362415581551
OpSet3,150,95.0507099391,13.1777178687
SensorMeasure1,150,485.589503043,30.0686482566
SensorMeasure2,150,596.533782961,42.6587134724
SensorMeasure3,150,1465.31936105,120.14827521
SensorMeasure4,150,1260.36322515,138.019315572
SensorMeasure5,150,9.89322515213,4.20847249668
SensorMeasure6,150,14.4020283976,6.37744605751
SensorMeasure7,150,358.06658215,172.940423402
SensorMeasure8,150,2267.54221095,149.18819274
SensorMeasure9,150,8668.12933063,380.045377313
SensorMeasure10,150,1.1534178499,0.143856181163
SensorMeasure11,150,44.1511764706,3.54683890651
SensorMeasure12,150,337.247971602,163.058223733
SensorMeasure13,150,2343.59238337,118.53005713
SensorMeasure14,150,8085.62177485,84.0591230052
SensorMeasure15,150,9.09039939148,0.788162428697
SensorMeasure16,150,0.0253042596349,0.00499326674649
SensorMeasure17,150,360.188640974,31.4984313972
SensorMeasure18,150,2267.45740365,149.282387369
SensorMeasure19,150,98.1353549696,4.96470520702
SensorMeasure20,150,25.8348478702,11.5860399995
SensorMeasure21,150,15.5031720081,6.94971811706
OpSet1,151,16.6230527068,15.9839643843
OpSet2,151,0.404124106231,0.362728796044
OpSet3,151,95.6690500511,12.4353860574
SensorMeasure1,151,486.71288049,29.6294524594
SensorMeasure2,151,598.485250255,41.704866581
SensorMeasure3,151,1470.53652707,116.632558943
SensorMeasure4,151,1265.35089888,134.422491704
SensorMeasure5,151,10.015587334,4.13639667355
SensorMeasure6,151,14.600040858,6.26226580436
SensorMeasure7,151,363.649754852,169.669559473
SensorMeasure8,151,2275.49653728,142.697411511
SensorMeasure9,151,8685.20254341,370.163925852
SensorMeasure10,151,1.15569969356,0.141295480435
SensorMeasure11,151,44.3053217569,3.40813548713
SensorMeasure12,151,342.51918284,159.993894334
SensorMeasure13,151,2349.15223698,111.862630884
SensorMeasure14,151,8088.19212462,80.7741766639
SensorMeasure15,151,9.06477589377,0.755257569759
SensorMeasure16,151,0.0253524004086,0.00499011516346
SensorMeasure17,151,361.640449438,30.5801678352
SensorMeasure18,151,2275.42083759,142.782982806
SensorMeasure19,151,98.3683146067,4.68503169714
SensorMeasure20,151,26.2149131767,11.3672221467
SensorMeasure21,151,15.7309392237,6.82174417559
OpSet1,152,17.3662798354,16.5951928089
OpSet2,152,0.414756995885,0.369632456247
OpSet3,152,95.8847736626,12.1583736619
SensorMeasure1,152,485.801059671,30.5195213077
SensorMeasure2,152,597.53345679,42.4521633513
SensorMeasure3,152,1468.06132716,117.941384825
SensorMeasure4,152,1262.44849794,136.382062312
SensorMeasure5,152,9.87333333333,4.28187558161
SensorMeasure6,152,14.3980658436,6.46338748008
SensorMeasure7,152,358.732530864,174.222398159
SensorMeasure8,152,2275.10080247,140.764211808
SensorMeasure9,152,8679.11101852,373.098331401
SensorMeasure10,152,1.15193415638,0.141579888639
SensorMeasure11,152,44.2819547325,3.40661289511
SensorMeasure12,152,337.865514403,164.277691988
SensorMeasure13,152,2351.09539095,109.372734671
SensorMeasure14,152,8089.05240741,79.3872943161
SensorMeasure15,152,9.06746039095,0.742258728078
SensorMeasure16,152,0.0251851851852,0.00499914170457
SensorMeasure17,152,361.023662551,30.9335431935
SensorMeasure18,152,2275.01646091,140.841431009
SensorMeasure19,152,98.4495884774,4.58066727713
SensorMeasure20,152,25.8523353909,11.6987312505
SensorMeasure21,152,15.5144611111,7.01877182086
OpSet1,153,17.0009585921,16.4341125471
OpSet2,153,0.406621014493,0.368823096008
OpSet3,153,95.5693581781,12.5601909577
SensorMeasure1,153,486.063964803,30.465436036
SensorMeasure2,153,597.615859213,42.7285970401
SensorMeasure3,153,1468.2965942,119.347978433
SensorMeasure4,153,1263.1600207,137.516375509
SensorMeasure5,153,9.94875776398,4.25416042743
SensorMeasure6,153,14.5005486542,6.43428660806
SensorMeasure7,153,361.082795031,173.950751881
SensorMeasure8,153,2273.05598344,144.39435645
SensorMeasure9,153,8678.55754658,377.801305322
SensorMeasure10,153,1.1535300207,0.142871595778
SensorMeasure11,153,44.25563147,3.47636716533
SensorMeasure12,153,340.085393375,164.062363919
SensorMeasure13,153,2348.26526915,112.98135378
SensorMeasure14,153,8088.248706,81.6609356262
SensorMeasure15,153,9.07270786749,0.759685024832
SensorMeasure16,153,0.0252691511387,0.00499533675847
SensorMeasure17,153,361.020703934,31.338294307
SensorMeasure18,153,2272.96376812,144.480357888
SensorMeasure19,153,98.3307556936,4.73205194331
SensorMeasure20,153,26.0211801242,11.6523764951
SensorMeasure21,153,15.6143082816,6.99559943556
OpSet1,154,17.1207090437,16.417154979
OpSet2,154,0.40993950104,0.36591193353
OpSet3,154,95.5509355509,12.5830437812
SensorMeasure1,154,486.123076923,30.1768592816
SensorMeasure2,154,597.676548857,42.424164363
SensorMeasure3,154,1468.30182952,118.404168289
SensorMeasure4,154,1263.12992723,136.308254881
SensorMeasure5,154,9.91399168399,4.23968077843
SensorMeasure6,154,14.4471517672,6.41122000333
SensorMeasure7,154,359.656496881,173.315432426
SensorMeasure8,154,2273.05847193,144.308945884
SensorMeasure9,154,8679.06096674,375.388207851
SensorMeasure10,154,1.15262993763,0.14213126621
SensorMeasure11,154,44.2599272349,3.46010614607
SensorMeasure12,154,338.715841996,163.454217888
SensorMeasure13,154,2348.09793139,113.191839366
SensorMeasure14,154,8088.22346154,81.8573699578
SensorMeasure15,154,9.07754480249,0.759203006979
SensorMeasure16,154,0.0252390852391,0.00499687835904
SensorMeasure17,154,361.036382536,31.0844863725
SensorMeasure18,154,2272.97089397,144.390077461
SensorMeasure19,154,98.3238149688,4.74066174456
SensorMeasure20,154,25.9204885655,11.6268329391
SensorMeasure21,154,15.5580659044,6.97518324742
OpSet1,155,16.4275714885,16.0843614286
OpSet2,155,0.393629140461,0.36110409746
OpSet3,155,94.213836478,14.0774494404
SensorMeasure1,155,486.787442348,29.9292921115
SensorMeasure2,155,597.33721174,43.4250138261
SensorMeasure3,155,1465.45431866,123.780697506
SensorMeasure4,155,1261.8537631,141.444588075
SensorMeasure5,155,10.0520649895,4.19111056863
SensorMeasure6,155,14.6100209644,6.3806980707
SensorMeasure7,155,362.457180294,174.168144406
SensorMeasure8,155,2263.30250524,158.198428057
SensorMeasure9,155,8670.95536688,392.656173723
SensorMeasure10,155,1.15303983229,0.146217738162
SensorMeasure11,155,44.1090146751,3.73207687072
SensorMeasure12,155,341.33932914,164.261717453
SensorMeasure13,155,2336.07300839,126.616061923
SensorMeasure14,155,8082.61008386,89.9565511899
SensorMeasure15,155,9.11795387841,0.828283627692
SensorMeasure16,155,0.0253773584906,0.00498835484864
SensorMeasure17,155,360.392033543,32.4990173304
SensorMeasure18,155,2263.19811321,158.310026822
SensorMeasure19,155,97.8200628931,5.30367907668
SensorMeasure20,155,26.1452725367,11.6376318063
SensorMeasure21,155,15.6858689727,6.9835655013
OpSet1,156,16.7524866316,16.8966671318
OpSet2,156,0.398154421053,0.374918847526
OpSet3,156,97.1368421053,10.3170095224
SensorMeasure1,156,487.352347368,30.8247872127
SensorMeasure2,156,600.602063158,41.8039897758
SensorMeasure3,156,1478.06965263,113.891645005
SensorMeasure4,156,1273.26796842,133.351965061
SensorMeasure5,156,10.0714315789,4.34796240604
SensorMeasure6,156,14.7344736842,6.53457850314
SensorMeasure7,156,369.122252632,174.867347846
SensorMeasure8,156,2289.40674737,126.274114872
SensorMeasure9,156,8710.95365263,359.610060649
SensorMeasure10,156,1.16208421053,0.138754330525
SensorMeasure11,156,44.6145263158,3.15956369066
SensorMeasure12,156,347.656,164.889795205
SensorMeasure13,156,2362.36544211,92.797073359
SensorMeasure14,156,8098.0018,69.8392697996
SensorMeasure15,156,8.99414221053,0.673755917567
SensorMeasure16,156,0.0254947368421,0.00497808407504
SensorMeasure17,156,363.581052632,29.9082414598
SensorMeasure18,156,2289.32736842,126.336151477
SensorMeasure19,156,98.9213052632,3.88693333758
SensorMeasure20,156,26.5121263158,11.7656084302
SensorMeasure21,156,15.9124442105,7.05820891675
OpSet1,157,18.6080794462,16.8444291506
OpSet2,157,0.439122364217,0.370939751587
OpSet3,157,95.7827476038,12.2908810699
SensorMeasure1,157,483.473578275,30.9067458873
SensorMeasure2,157,594.543099042,42.7392816135
SensorMeasure3,157,1460.82678381,118.274475693
SensorMeasure4,157,1253.78635783,136.81330051
SensorMeasure5,157,9.55984025559,4.32866619648
SensorMeasure6,157,13.9298189563,6.52292165343
SensorMeasure7,157,346.419829606,175.409774897
SensorMeasure8,157,2268.66489883,140.985734182
SensorMeasure9,157,8655.96684771,374.281087127
SensorMeasure10,157,1.14313099042,0.141602897138
SensorMeasure11,157,44.1041640043,3.40393708127
SensorMeasure12,157,326.260415335,165.390743963
SensorMeasure13,157,2350.18731629,110.529559584
SensorMeasure14,157,8087.77113951,78.9394988235
SensorMeasure15,157,9.10136176784,0.740619541019
SensorMeasure16,157,0.0249627263046,0.00500252552642
SensorMeasure17,157,359.042598509,31.0289481742
SensorMeasure18,157,2268.57401491,141.086643395
SensorMeasure19,157,98.4111501597,4.63058944309
SensorMeasure20,157,25.0110756124,11.7844668016
SensorMeasure21,157,15.0056011715,7.07138879592
OpSet1,158,18.3076402778,16.9751335996
OpSet2,158,0.431789102564,0.374080473782
OpSet3,158,96.8803418803,10.7320599361
SensorMeasure1,158,484.166730769,31.0217843244
SensorMeasure2,158,596.37042735,42.0092880134
SensorMeasure3,158,1467.08297009,114.600285703
SensorMeasure4,158,1260.78461538,133.707606523
SensorMeasure5,158,9.65193376068,4.3479773157
SensorMeasure6,158,14.1025961538,6.52961688579
SensorMeasure7,158,352.234284188,174.581315913
SensorMeasure8,158,2279.63666667,128.459567748
SensorMeasure9,158,8676.33417735,361.832926327
SensorMeasure10,158,1.15030982906,0.138989516588
SensorMeasure11,158,44.337767094,3.20729086426
SensorMeasure12,158,331.762767094,164.591617563
SensorMeasure13,158,2360.06200855,96.5383036625
SensorMeasure14,158,8094.73959402,71.9381705545
SensorMeasure15,158,9.04183867521,0.680562658755
SensorMeasure16,158,0.0250854700855,0.00500194212476
SensorMeasure17,158,360.761752137,30.0660568778
SensorMeasure18,158,2279.55235043,128.526188824
SensorMeasure19,158,98.8246688034,4.04330358091
SensorMeasure20,158,25.3814316239,11.7518988013
SensorMeasure21,158,15.2292544872,7.05122130409
OpSet1,159,17.2805871073,16.4526952617
OpSet2,159,0.413644312026,0.367247223081
OpSet3,159,95.8829902492,12.1610381622
SensorMeasure1,159,485.766208017,30.2657545846
SensorMeasure2,159,597.5256013,42.1294200452
SensorMeasure3,159,1468.44730228,116.842366016
SensorMeasure4,159,1263.15653304,135.100530343
SensorMeasure5,159,9.87498374865,4.24146258422
SensorMeasure6,159,14.399772481,6.40445627227
SensorMeasure7,159,358.821365114,172.747170863
SensorMeasure8,159,2275.01856988,140.448758357
SensorMeasure9,159,8680.71066089,371.891496921
SensorMeasure10,159,1.15293607801,0.141180117678
SensorMeasure11,159,44.2975189599,3.37525408675
SensorMeasure12,159,337.938277356,162.902389327
SensorMeasure13,159,2351.0792091,109.37535051
SensorMeasure14,159,8090.85707476,79.6722667225
SensorMeasure15,159,9.06717659805,0.744333591429
SensorMeasure16,159,0.0251354279523,0.00500087535786
SensorMeasure17,159,361.110509209,30.7116024494
SensorMeasure18,159,2274.93932828,140.537226919
SensorMeasure19,159,98.4489165764,4.58167112762
SensorMeasure20,159,25.8580823402,11.5886493248
SensorMeasure21,159,15.5221543879,6.95642348531
OpSet1,160,17.9307338445,16.6413863885
OpSet2,160,0.422682584885,0.368516777649
OpSet3,160,95.1807228916,13.0281064553
SensorMeasure1,160,484.124764513,30.7246278469
SensorMeasure2,160,594.853318729,43.0960267921
SensorMeasure3,160,1461.30521358,120.648617772
SensorMeasure4,160,1255.43204819,138.856505865
SensorMeasure5,160,9.69582694414,4.29164838192
SensorMeasure6,160,14.1130996714,6.48750280803
SensorMeasure7,160,350.713537788,175.345942838
SensorMeasure8,160,2265.11870756,147.63573894
SensorMeasure9,160,8657.41003286,383.125296708
SensorMeasure10,160,1.14680175246,0.143870605841
SensorMeasure11,160,44.0869989047,3.54139291672
SensorMeasure12,160,330.289189485,165.361876717
SensorMeasure13,160,2344.7724644,117.208757642
SensorMeasure14,160,8087.04881709,85.4795429649
SensorMeasure15,160,9.10711741512,0.775795890446
SensorMeasure16,160,0.025147864184,0.00500055241851
SensorMeasure17,160,359.13253012,31.632673881
SensorMeasure18,160,2265.02190581,147.718235676
SensorMeasure19,160,98.1843373494,4.90833910703
SensorMeasure20,160,25.324271632,11.7615108576
SensorMeasure21,160,15.1952133625,7.0602340066
OpSet1,161,18.28334117,17.0379705379
OpSet2,161,0.429704856512,0.376207121099
OpSet3,161,96.6887417219,11.0281520802
SensorMeasure1,161,484.018896247,31.2874497547
SensorMeasure2,161,596.071743929,42.4621342716
SensorMeasure3,161,1466.29763797,116.132988993
SensorMeasure4,161,1259.86034216,135.467860587
SensorMeasure5,161,9.66157836645,4.373539907
SensorMeasure6,161,14.1118653422,6.57229204346
SensorMeasure7,161,352.358024283,175.925180782
SensorMeasure8,161,2277.64200883,131.154872171
SensorMeasure9,161,8673.94678808,367.206816741
SensorMeasure10,161,1.14991169978,0.14030508564
SensorMeasure11,161,44.3065673289,3.258054808
SensorMeasure12,161,331.877737307,165.891400329
SensorMeasure13,161,2358.34743929,99.1953293214
SensorMeasure14,161,8094.55102649,73.5701495372
SensorMeasure15,161,9.04833852097,0.694070750231
SensorMeasure16,161,0.0251103752759,0.00500154257668
SensorMeasure17,161,360.482339956,30.5158634127
SensorMeasure18,161,2277.54856512,131.233772954
SensorMeasure19,161,98.7524834437,4.15485629622
SensorMeasure20,161,25.3931456954,11.8319225347
SensorMeasure21,161,15.235755298,7.09675505275
OpSet1,162,16.9114438479,16.3158613823
OpSet2,162,0.408931431767,0.366249283764
OpSet3,162,96.1968680089,11.73948989
SensorMeasure1,162,486.723187919,29.9429397297
SensorMeasure2,162,599.00204698,41.6118639964
SensorMeasure3,162,1472.80384787,115.307161085
SensorMeasure4,162,1267.16284116,133.305288469
SensorMeasure5,162,9.97750559284,4.20716084713
SensorMeasure6,162,14.5606040268,6.34997779522
SensorMeasure7,162,363.257170022,171.155379517
SensorMeasure8,162,2280.01176734,136.880354514
SensorMeasure9,162,8693.96722595,364.381386404
SensorMeasure10,162,1.15590604027,0.139778324369
SensorMeasure11,162,44.4072035794,3.31918064353
SensorMeasure12,162,342.115615213,161.426918811
SensorMeasure13,162,2353.93008949,105.56082843
SensorMeasure14,162,8093.17804251,76.4043544786
SensorMeasure15,162,9.04817997763,0.723758392751
SensorMeasure16,162,0.0254138702461,0.00498563086556
SensorMeasure17,162,362.211409396,30.3071444577
SensorMeasure18,162,2279.90939597,136.994329915
SensorMeasure19,162,98.5671700224,4.42285281607
SensorMeasure20,162,26.1565324385,11.4926966171
SensorMeasure21,162,15.6945049217,6.89529729371
OpSet1,163,16.4435706682,16.5115866983
OpSet2,163,0.390001585504,0.368053882907
OpSet3,163,96.0588901472,11.9278318235
SensorMeasure1,163,486.993137033,30.4293561306
SensorMeasure2,163,599.245300113,42.3154172034
SensorMeasure3,163,1473.97767837,117.343393148
SensorMeasure4,163,1269.98448471,135.95229866
SensorMeasure5,163,10.0825934315,4.26566710244
SensorMeasure6,163,14.7160928652,6.44208241747
SensorMeasure7,163,367.617417894,173.796672314
SensorMeasure8,163,2279.44533409,139.293307401
SensorMeasure9,163,8697.98298981,371.719757385
SensorMeasure10,163,1.16191392978,0.14153701734
SensorMeasure11,163,44.443204983,3.38632692031
SensorMeasure12,163,346.244326161,163.895885215
SensorMeasure13,163,2352.68840317,107.289822374
SensorMeasure14,163,8095.18141563,78.962742652
SensorMeasure15,163,9.03127123443,0.739961572368
SensorMeasure16,163,0.0255719139298,0.00496999882121
SensorMeasure17,163,362.522083805,30.7772024355
SensorMeasure18,163,2279.33975085,139.387427554
SensorMeasure19,163,98.515186863,4.4938106395
SensorMeasure20,163,26.4482219706,11.6577795261
SensorMeasure21,163,15.8696644394,6.99471379494
OpSet1,164,17.8395495402,17.1123849321
OpSet2,164,0.42053091954,0.377014701417
OpSet3,164,96.6896551724,11.0270202138
SensorMeasure1,164,485.347827586,31.2872927251
SensorMeasure2,164,597.698850575,42.5866707545
SensorMeasure3,164,1470.18587356,116.103618025
SensorMeasure4,164,1264.35970115,135.237249337
SensorMeasure5,164,9.80103448276,4.40132727509
SensorMeasure6,164,14.3178505747,6.61618979561
SensorMeasure7,164,357.699804598,177.201081834
SensorMeasure8,164,2280.81013793,131.828780033
SensorMeasure9,164,8687.02635632,368.517397359
SensorMeasure10,164,1.15240229885,0.140329544724
SensorMeasure11,164,44.3856321839,3.25687923835
SensorMeasure12,164,336.915954023,167.046849694
SensorMeasure13,164,2358.34717241,99.1924369741
SensorMeasure14,164,8095.82918391,74.4099123772
SensorMeasure15,164,9.03866275862,0.69946836655
SensorMeasure16,164,0.0251264367816,0.0050012762415
SensorMeasure17,164,361.514942529,30.5803720556
SensorMeasure18,164,2280.72068966,131.899659912
SensorMeasure19,164,98.7528275862,4.15442986553
SensorMeasure20,164,25.7478275862,11.9225520894
SensorMeasure21,164,15.4463068966,7.15763815907
OpSet1,165,16.4787322506,16.582116123
OpSet2,165,0.390122157773,0.3679581844
OpSet3,165,96.1948955916,11.7424578577
SensorMeasure1,165,487.088410673,30.4167096384
SensorMeasure2,165,599.46237819,42.1941608329
SensorMeasure3,165,1474.42587007,116.82363946
SensorMeasure4,165,1270.97345708,135.110974337
SensorMeasure5,165,10.0783642691,4.27760497123
SensorMeasure6,165,14.714361949,6.45539814076
SensorMeasure7,165,367.751276102,174.018773999
SensorMeasure8,165,2280.81349188,137.710648164
SensorMeasure9,165,8700.43149652,371.031038737
SensorMeasure10,165,1.1620649652,0.141307665757
SensorMeasure11,165,44.4733758701,3.36161330182
SensorMeasure12,165,346.396345708,164.088286407
SensorMeasure13,165,2353.89950116,105.600169025
SensorMeasure14,165,8095.94081206,77.4120204514
SensorMeasure15,165,9.02538422274,0.731485243079
SensorMeasure16,165,0.025626450116,0.00496348068008
SensorMeasure17,165,362.655452436,30.7108705813
SensorMeasure18,165,2280.72389791,137.802752062
SensorMeasure19,165,98.5664269142,4.42397099788
SensorMeasure20,165,26.4535034803,11.6854702567
SensorMeasure21,165,15.8731783063,7.00896430707
OpSet1,166,16.1893174473,16.1787828777
OpSet2,166,0.388012295082,0.363082839028
OpSet3,166,94.8009367681,13.4589889534
SensorMeasure1,166,487.451159251,29.9995775186
SensorMeasure2,166,598.713934426,43.0412022425
SensorMeasure3,166,1470.3807377,121.725370328
SensorMeasure4,166,1266.6407377,139.338151199
SensorMeasure5,166,10.1319086651,4.20994423569
SensorMeasure6,166,14.7467330211,6.39569308345
SensorMeasure7,166,366.83735363,174.150675266
SensorMeasure8,166,2269.87675644,152.923376835
SensorMeasure9,166,8687.0824356,386.848425702
SensorMeasure10,166,1.15696721311,0.144910713837
SensorMeasure11,166,44.2743676815,3.62189059084
SensorMeasure12,166,345.474918033,164.222411479
SensorMeasure13,166,2341.37007026,121.038171798
SensorMeasure14,166,8088.28626464,86.7433692915
SensorMeasure15,166,9.08675327869,0.805860959535
SensorMeasure16,166,0.0255269320843,0.00497507039097
SensorMeasure17,166,361.608899297,31.9872001871
SensorMeasure18,166,2269.76229508,153.044824618
SensorMeasure19,166,98.0412529274,5.07067408818
SensorMeasure20,166,26.4151990632,11.6500056662
SensorMeasure21,166,15.8523236534,6.99148600437
OpSet1,167,16.8119123515,16.9092276118
OpSet2,167,0.393890617577,0.370563851814
OpSet3,167,96.3420427553,11.5367113813
SensorMeasure1,167,486.796627078,30.7778587592
SensorMeasure2,167,599.238266033,42.4643467949
SensorMeasure3,167,1474.18779097,117.004104404
SensorMeasure4,167,1270.31685273,136.05023762
SensorMeasure5,167,10.0151187648,4.351608097
SensorMeasure6,167,14.6260213777,6.55672462273
SensorMeasure7,167,365.685118765,176.218539838
SensorMeasure8,167,2281.34852732,136.23726424
SensorMeasure9,167,8699.9024228,371.31991522
SensorMeasure10,167,1.16111638955,0.141081901622
SensorMeasure11,167,44.4857482185,3.34538590765
SensorMeasure12,167,344.422743468,166.160987663
SensorMeasure13,167,2355.22597387,103.777397481
SensorMeasure14,167,8097.24599762,77.8412223354
SensorMeasure15,167,9.02347137767,0.721105281803
SensorMeasure16,167,0.0256057007126,0.00496612695449
SensorMeasure17,167,362.585510689,30.6891581368
SensorMeasure18,167,2281.25296912,136.314523683
SensorMeasure19,167,98.6218646081,4.34645601292
SensorMeasure20,167,26.291888361,11.84696826
SensorMeasure21,167,15.7719946556,7.10842273669
OpSet1,168,17.731034767,16.6954340299
OpSet2,168,0.42072688172,0.370371249616
OpSet3,168,96.2246117085,11.7015198068
SensorMeasure1,168,484.939199522,30.6519050854
SensorMeasure2,168,596.775913978,42.2411384952
SensorMeasure3,168,1467.61514934,116.212171128
SensorMeasure4,168,1261.70517324,135.343555143
SensorMeasure5,168,9.77172043011,4.29206053539
SensorMeasure6,168,14.2582078853,6.4661212344
SensorMeasure7,168,355.672497013,173.930897388
SensorMeasure8,168,2275.94866189,136.474349766
SensorMeasure9,168,8678.97363202,369.942828247
SensorMeasure10,168,1.15193548387,0.140716997355
SensorMeasure11,168,44.2992353644,3.3166491908
SensorMeasure12,168,334.984253286,164.004441517
SensorMeasure13,168,2354.17833931,105.263637742
SensorMeasure14,168,8094.17591398,78.167375482
SensorMeasure15,168,9.058079092,0.726354454729
SensorMeasure16,168,0.0252090800478,0.00499861356276
SensorMeasure17,168,360.811230585,30.6069419846
SensorMeasure18,168,2275.84587814,136.554864442
SensorMeasure19,168,98.5776224612,4.4085475872
SensorMeasure20,168,25.6342891278,11.6833278292
SensorMeasure21,168,15.3874911589,7.00530103863
OpSet1,169,17.0525887545,16.5839067659
OpSet2,169,0.406262636034,0.370497654356
OpSet3,169,95.6952841596,12.4033899338
SensorMeasure1,169,486.128911729,30.6533526051
SensorMeasure2,169,597.841644498,42.8318632775
SensorMeasure3,169,1469.54584039,119.120460102
SensorMeasure4,169,1264.27279323,137.89338975
SensorMeasure5,169,9.9492019347,4.29014373426
SensorMeasure6,169,14.5043772672,6.48283678848
SensorMeasure7,169,361.519794438,175.129348383
SensorMeasure8,169,2274.27437727,143.257766249
