Sensor,Time,Mean,Std
SensorMeasure7,55,553.8917,0.650870520414
SensorMeasure8,55,2388.0626,0.0578856413522
SensorMeasure9,55,9055.9203,8.27888508755
SensorMeasure10,55,1.3,0.0
SensorMeasure11,55,47.3894,0.177518358703
SensorMeasure12,55,521.7919,0.523020935518
SensorMeasure13,55,2388.0661,0.0525106049896
SensorMeasure14,55,8137.8547,7.72220639625
SensorMeasure15,55,8.424482,0.0277992274437
SensorMeasure16,55,0.03,0.0
SensorMeasure17,55,392.27,1.1708151352
SensorMeasure18,55,2388,0.0
SensorMeasure19,55,100.0,0.0
SensorMeasure20,55,38.9018,0.121948656194
SensorMeasure21,55,23.352516,0.0747540867029
OpSet1,56,-6.5e-05,0.00228510216822
OpSet2,56,-3e-05,0.000300672646584
OpSet3,56,100.0,0.0
SensorMeasure1,56,518.67,0.0
SensorMeasure2,56,642.4104,0.359393203535
SensorMeasure3,56,1587.6934,4.24006223034
SensorMeasure4,56,1403.7998,6.61001948071
SensorMeasure5,56,14.62,0.0
SensorMeasure6,56,21.6098,0.00140705294136
SensorMeasure7,56,553.8104,0.681336950711
SensorMeasure8,56,2388.0669,0.0571493701194
SensorMeasure9,56,9056.2823,8.20958885706
SensorMeasure10,56,1.3,0.0
SensorMeasure11,56,47.3766,0.18371156576
SensorMeasure12,56,521.8314,0.550199266015
SensorMeasure13,56,2388.0677,0.0603668080583
SensorMeasure14,56,8137.628,8.02592944364
SensorMeasure15,56,8.417966,0.0271138870826
SensorMeasure16,56,0.03,0.0
SensorMeasure17,56,392.48,1.12348663642
SensorMeasure18,56,2388,0.0
SensorMeasure19,56,100.0,0.0
SensorMeasure20,56,38.9094,0.142011665476
SensorMeasure21,56,23.346417,0.0713905591119
OpSet1,57,-0.000161,0.00194857601464
OpSet2,57,3.2e-05,0.000301806011681
OpSet3,57,100.0,0.0
SensorMeasure1,57,518.67,0.0
SensorMeasure2,57,642.4735,0.400742681742
SensorMeasure3,57,1587.4166,5.35225794323
SensorMeasure4,57,1403.1485,6.0064587081
SensorMeasure5,57,14.62,0.0
SensorMeasure6,57,21.61,0.0
SensorMeasure7,57,553.7732,0.665307523639
SensorMeasure8,57,2388.06,0.0539547135208
SensorMeasure9,57,9056.7963,8.7329297449
SensorMeasure10,57,1.3,0.0
SensorMeasure11,57,47.3885,0.167702086746
SensorMeasure12,57,521.7793,0.489830428296
SensorMeasure13,57,2388.0631,0.0584426680991
SensorMeasure14,57,8137.2889,8.30058643358
SensorMeasure15,57,8.425546,0.0271813157009
SensorMeasure16,57,0.03,0.0
SensorMeasure17,57,392.43,1.08483578797
SensorMeasure18,57,2388,0.0
SensorMeasure19,57,100.0,0.0
SensorMeasure20,57,38.9192,0.141397641173
SensorMeasure21,57,23.345339,0.0773695629542
OpSet1,58,0.000159,0.00213115869276
OpSet2,58,-2e-06,0.00029779662235
OpSet3,58,100.0,0.0
SensorMeasure1,58,518.67,0.0
SensorMeasure2,58,642.466,0.366261484117
SensorMeasure3,58,1588.0417,5.0161446532
SensorMeasure4,58,1403.8516,5.988529561
SensorMeasure5,58,14.62,0.0
SensorMeasure6,58,21.6096,0.00196946385567
SensorMeasure7,58,553.8121,0.594782525403
SensorMeasure8,58,2388.0678,0.0513569406559
SensorMeasure9,58,9056.5849,8.29036333536
SensorMeasure10,58,1.3,0.0
SensorMeasure11,58,47.3865,0.177162682757
SensorMeasure12,58,521.7837,0.528289894018
SensorMeasure13,58,2388.0683,0.0579106766032
SensorMeasure14,58,8138.2241,8.19780176189
SensorMeasure15,58,8.425331,0.0276953035256
SensorMeasure16,58,0.03,0.0
SensorMeasure17,58,392.43,1.1569290594
SensorMeasure18,58,2388,0.0
SensorMeasure19,58,100.0,0.0
SensorMeasure20,58,38.9159,0.129638931364
SensorMeasure21,58,23.333747,0.0800735677583
OpSet1,59,-0.000406,0.00227199996443
OpSet2,59,4.3e-05,0.000280783535734
OpSet3,59,100.0,0.0
SensorMeasure1,59,518.67,0.0
SensorMeasure2,59,642.4935,0.35744428117
SensorMeasure3,59,1588.2914,4.83892174733
SensorMeasure4,59,1404.1875,5.77790626071
SensorMeasure5,59,14.62,0.0
SensorMeasure6,59,21.6095,0.00219042913558
SensorMeasure7,59,553.8552,0.643107167028
SensorMeasure8,59,2388.0692,0.0509442158769
SensorMeasure9,59,9057.3569,7.91543112464
SensorMeasure10,59,1.3,0.0
SensorMeasure11,59,47.4016,0.174574345252
SensorMeasure12,59,521.8229,0.489785141515
SensorMeasure13,59,2388.0636,0.0502221328327
SensorMeasure14,59,8138.1016,7.79442052712
SensorMeasure15,59,8.424138,0.0260516572303
SensorMeasure16,59,0.03,0.0
SensorMeasure17,59,392.42,1.09341463112
SensorMeasure18,59,2388,0.0
SensorMeasure19,59,100.0,0.0
SensorMeasure20,59,38.918,0.132451630203
SensorMeasure21,59,23.361839,0.073651861799
OpSet1,60,7e-05,0.00224762500916
OpSet2,60,5e-06,0.000302305952454
OpSet3,60,100.0,0.0
SensorMeasure1,60,518.67,0.0
SensorMeasure2,60,642.4594,0.357210912996
SensorMeasure3,60,1587.3531,4.59671791015
SensorMeasure4,60,1403.8824,6.17616093369
SensorMeasure5,60,14.62,0.0
SensorMeasure6,60,21.6097,0.00171446607998
SensorMeasure7,60,553.7563,0.61693385694
SensorMeasure8,60,2388.0652,0.0577958790603
SensorMeasure9,60,9056.7873,8.5563522218
SensorMeasure10,60,1.3,0.0
SensorMeasure11,60,47.3992,0.166045387491
SensorMeasure12,60,521.7552,0.474351188999
SensorMeasure13,60,2388.0618,0.049428654839
SensorMeasure14,60,8137.8237,8.43912744484
SensorMeasure15,60,8.422709,0.0282195293613
SensorMeasure16,60,0.03,0.0
SensorMeasure17,60,392.51,1.1414592822
SensorMeasure18,60,2388,0.0
SensorMeasure19,60,100.0,0.0
SensorMeasure20,60,38.9116,0.115493845216
SensorMeasure21,60,23.343365,0.0763730416436
OpSet1,61,-0.000409,0.00207783371069
OpSet2,61,-3.6e-05,0.000314793502943
OpSet3,61,100.0,0.0
SensorMeasure1,61,518.67,0.0
SensorMeasure2,61,642.4324,0.37132609753
SensorMeasure3,61,1588.0787,5.01409481141
SensorMeasure4,61,1403.793,6.47482982109
SensorMeasure5,61,14.62,0.0
SensorMeasure6,61,21.6096,0.00196946385567
SensorMeasure7,61,553.7498,0.608724415595
SensorMeasure8,61,2388.0703,0.0562184591705
SensorMeasure9,61,9057.4605,8.52116501911
SensorMeasure10,61,1.3,0.0
SensorMeasure11,61,47.3984,0.163933467657
SensorMeasure12,61,521.8143,0.497397784028
SensorMeasure13,61,2388.0716,0.0563309126251
SensorMeasure14,61,8138.6307,8.01217511105
SensorMeasure15,61,8.423199,0.0259496618183
SensorMeasure16,61,0.03,0.0
SensorMeasure17,61,392.34,1.15662343819
SensorMeasure18,61,2388,0.0
SensorMeasure19,61,100.0,0.0
SensorMeasure20,61,38.9063,0.132860183211
SensorMeasure21,61,23.337061,0.0765599849263
OpSet1,62,0.000227,0.00222995470353
OpSet2,62,-4.3e-05,0.000312453632924
OpSet3,62,100.0,0.0
SensorMeasure1,62,518.67,0.0
SensorMeasure2,62,642.4274,0.36762030258
SensorMeasure3,62,1587.8815,5.04394473952
SensorMeasure4,62,1404.6268,5.74983493483
SensorMeasure5,62,14.62,0.0
SensorMeasure6,62,21.6099,0.000999999999999
SensorMeasure7,62,553.7912,0.633180651452
SensorMeasure8,62,2388.0711,0.0523178900202
SensorMeasure9,62,9057.1015,7.95544326391
SensorMeasure10,62,1.3,0.0
SensorMeasure11,62,47.3851,0.173009575259
SensorMeasure12,62,521.7938,0.507236083539
SensorMeasure13,62,2388.0639,0.0535204105312
SensorMeasure14,62,8137.8181,8.4337946568
SensorMeasure15,62,8.422841,0.0253779793793
SensorMeasure16,62,0.03,0.0
SensorMeasure17,62,392.37,1.17769677633
SensorMeasure18,62,2388,0.0
SensorMeasure19,62,100.0,0.0
SensorMeasure20,62,38.9007,0.129171837629
SensorMeasure21,62,23.324291,0.0786461967397
OpSet1,63,-0.000193,0.00228496424833
OpSet2,63,-3.4e-05,0.000296858977505
OpSet3,63,100.0,0.0
SensorMeasure1,63,518.67,0.0
SensorMeasure2,63,642.4512,0.350711484635
SensorMeasure3,63,1587.3075,5.59128495287
SensorMeasure4,63,1404.3954,6.18006479323
SensorMeasure5,63,14.62,0.0
SensorMeasure6,63,21.6094,0.00238683256576
SensorMeasure7,63,553.7947,0.624628301593
SensorMeasure8,63,2388.0659,0.0521864373417
SensorMeasure9,63,9057.006,7.83896599551
SensorMeasure10,63,1.3,0.0
SensorMeasure11,63,47.4166,0.180130255901
SensorMeasure12,63,521.7492,0.478500773144
SensorMeasure13,63,2388.0692,0.0600787362172
SensorMeasure14,63,8137.7112,8.58432001154
SensorMeasure15,63,8.425151,0.0270892408289
SensorMeasure16,63,0.03,0.0
SensorMeasure17,63,392.59,1.12001984109
SensorMeasure18,63,2388,0.0
SensorMeasure19,63,100.0,0.0
SensorMeasure20,63,38.9107,0.133992725568
SensorMeasure21,63,23.34621,0.07913999806
OpSet1,64,-6.5e-05,0.00231313225045
OpSet2,64,1.1e-05,0.000305139477961
OpSet3,64,100.0,0.0
SensorMeasure1,64,518.67,0.0
SensorMeasure2,64,642.4551,0.373902420696
SensorMeasure3,64,1587.7526,4.71212440456
SensorMeasure4,64,1403.5188,5.78585601779
SensorMeasure5,64,14.62,0.0
SensorMeasure6,64,21.6097,0.00171446607998
SensorMeasure7,64,553.8567,0.660221962982
SensorMeasure8,64,2388.0696,0.0580476989512
SensorMeasure9,64,9057.6921,8.26660841805
SensorMeasure10,64,1.3,0.0
SensorMeasure11,64,47.3989,0.184980998205
SensorMeasure12,64,521.7825,0.487042974065
SensorMeasure13,64,2388.0725,0.0563605815399
SensorMeasure14,64,8137.8845,8.17309893566
SensorMeasure15,64,8.420188,0.0254108196156
SensorMeasure16,64,0.03,0.0
SensorMeasure17,64,392.34,1.21622034155
SensorMeasure18,64,2388,0.0
SensorMeasure19,64,100.0,0.0
SensorMeasure20,64,38.9192,0.141018517303
SensorMeasure21,64,23.345952,0.0807854690904
OpSet1,65,0.000379,0.00209907603531
OpSet2,65,6.5e-05,0.000319840553711
OpSet3,65,100.0,0.0
SensorMeasure1,65,518.67,0.0
SensorMeasure2,65,642.4521,0.360483107381
SensorMeasure3,65,1587.9188,4.96938369449
SensorMeasure4,65,1404.18,5.94414320015
SensorMeasure5,65,14.62,0.0
SensorMeasure6,65,21.6097,0.00171446607998
SensorMeasure7,65,553.7917,0.619703505189
SensorMeasure8,65,2388.064,0.0513061714838
SensorMeasure9,65,9056.9234,7.79797813992
SensorMeasure10,65,1.3,0.0
SensorMeasure11,65,47.3962,0.182534236446
SensorMeasure12,65,521.8592,0.472206683048
SensorMeasure13,65,2388.0652,0.0552949848859
SensorMeasure14,65,8137.7722,7.74344761522
SensorMeasure15,65,8.421815,0.0269589413776
SensorMeasure16,65,0.03,0.0
SensorMeasure17,65,392.37,1.11604460285
SensorMeasure18,65,2388,0.0
SensorMeasure19,65,100.0,0.0
SensorMeasure20,65,38.9097,0.131113760459
SensorMeasure21,65,23.343481,0.0863799309078
OpSet1,66,-8.5e-05,0.00220107297067
OpSet2,66,-3.7e-05,0.000276213575687
OpSet3,66,100.0,0.0
SensorMeasure1,66,518.67,0.0
SensorMeasure2,66,642.468,0.364960216456
SensorMeasure3,66,1587.562,4.10688630857
SensorMeasure4,66,1404.1116,5.59962168996
SensorMeasure5,66,14.62,0.0
SensorMeasure6,66,21.61,0.0
SensorMeasure7,66,553.8348,0.639002505488
SensorMeasure8,66,2388.074,0.0565328187512
SensorMeasure9,66,9057.6424,8.51172253098
SensorMeasure10,66,1.3,0.0
SensorMeasure11,66,47.4058,0.1889320331
SensorMeasure12,66,521.7584,0.511373116859
SensorMeasure13,66,2388.064,0.0589127072092
SensorMeasure14,66,8138.2355,8.52071799211
SensorMeasure15,66,8.424982,0.0264815711792
SensorMeasure16,66,0.03,0.0
SensorMeasure17,66,392.41,1.06453385255
SensorMeasure18,66,2388,0.0
SensorMeasure19,66,100.0,0.0
SensorMeasure20,66,38.8925,0.123332309578
SensorMeasure21,66,23.331369,0.0798498574599
OpSet1,67,0.000208,0.00225252630339
OpSet2,67,6e-06,0.00028349193422
OpSet3,67,100.0,0.0
SensorMeasure1,67,518.67,0.0
SensorMeasure2,67,642.4627,0.393222519059
SensorMeasure3,67,1588.645,4.38151177729
SensorMeasure4,67,1404.8489,5.71957349809
SensorMeasure5,67,14.62,0.0
SensorMeasure6,67,21.6096,0.00196946385567
SensorMeasure7,67,553.8491,0.687820588247
SensorMeasure8,67,2388.0762,0.0529489939432
SensorMeasure9,67,9057.8821,8.84660059063
SensorMeasure10,67,1.3,0.0
SensorMeasure11,67,47.4018,0.166493121768
SensorMeasure12,67,521.7775,0.502224093811
SensorMeasure13,67,2388.0659,0.0564808897689
SensorMeasure14,67,8138.3841,7.57056288622
SensorMeasure15,67,8.422579,0.023954132496
SensorMeasure16,67,0.03,0.0
SensorMeasure17,67,392.61,1.20516564937
SensorMeasure18,67,2388,0.0
SensorMeasure19,67,100.0,0.0
SensorMeasure20,67,38.8789,0.127990648333
SensorMeasure21,67,23.34761,0.0762041615821
OpSet1,68,0.000393,0.00222874947951
OpSet2,68,2e-06,0.000303840734463
OpSet3,68,100.0,0.0
SensorMeasure1,68,518.67,0.0
SensorMeasure2,68,642.4791,0.368768343149
SensorMeasure3,68,1587.3769,4.12623356395
SensorMeasure4,68,1405.2122,5.82026251274
SensorMeasure5,68,14.62,0.0
SensorMeasure6,68,21.6098,0.00140705294136
SensorMeasure7,68,553.8187,0.628616655037
SensorMeasure8,68,2388.0744,0.054054218946
SensorMeasure9,68,9057.4612,8.09730348931
SensorMeasure10,68,1.3,0.0
SensorMeasure11,68,47.4032,0.167174257358
SensorMeasure12,68,521.7336,0.498720625828
SensorMeasure13,68,2388.063,0.0563807403179
SensorMeasure14,68,8138.0845,8.59944294355
SensorMeasure15,68,8.423919,0.0252770415055
SensorMeasure16,68,0.03,0.0
SensorMeasure17,68,392.43,1.18283173321
SensorMeasure18,68,2388,0.0
SensorMeasure19,68,100.0,0.0
SensorMeasure20,68,38.9238,0.125495221045
SensorMeasure21,68,23.359721,0.0773656075483
OpSet1,69,-0.000175,0.00215666104631
OpSet2,69,-1.5e-05,0.000289330470591
OpSet3,69,100.0,0.0
SensorMeasure1,69,518.67,0.0
SensorMeasure2,69,642.4786,0.380560511654
SensorMeasure3,69,1587.827,4.81888215798
SensorMeasure4,69,1404.4747,6.68359584688
SensorMeasure5,69,14.62,0.0
SensorMeasure6,69,21.6099,0.000999999999999
SensorMeasure7,69,553.8303,0.588263074181
SensorMeasure8,69,2388.0711,0.0486358349824
SensorMeasure9,69,9057.2173,8.76113569676
SensorMeasure10,69,1.3,0.0
SensorMeasure11,69,47.4191,0.176932875476
SensorMeasure12,69,521.7769,0.50652847996
SensorMeasure13,69,2388.069,0.0496553780134
SensorMeasure14,69,8137.9281,8.23908726618
SensorMeasure15,69,8.423156,0.0230238493828
SensorMeasure16,69,0.03,0.0
SensorMeasure17,69,392.53,1.21817051103
SensorMeasure18,69,2388,0.0
SensorMeasure19,69,100.0,0.0
SensorMeasure20,69,38.8988,0.123650533947
SensorMeasure21,69,23.345215,0.0742218111304
OpSet1,70,-1.2e-05,0.00218092186977
OpSet2,70,3.2e-05,0.000283156807755
OpSet3,70,100.0,0.0
SensorMeasure1,70,518.67,0.0
SensorMeasure2,70,642.4483,0.365751074482
SensorMeasure3,70,1588.2975,5.1612825074
SensorMeasure4,70,1404.6195,6.09490934711
SensorMeasure5,70,14.62,0.0
SensorMeasure6,70,21.6098,0.00140705294136
SensorMeasure7,70,553.8077,0.616668886155
SensorMeasure8,70,2388.072,0.0586721760498
SensorMeasure9,70,9057.0328,9.34910789024
SensorMeasure10,70,1.3,0.0
SensorMeasure11,70,47.4105,0.167442889404
SensorMeasure12,70,521.7747,0.473084559038
SensorMeasure13,70,2388.0696,0.0555217675031
SensorMeasure14,70,8137.9919,8.19365826402
SensorMeasure15,70,8.421954,0.0268357458731
SensorMeasure16,70,0.03,0.0
SensorMeasure17,70,392.67,1.16389280634
SensorMeasure18,70,2388,0.0
SensorMeasure19,70,100.0,0.0
SensorMeasure20,70,38.9005,0.131635976477
SensorMeasure21,70,23.330306,0.0724076950819
OpSet1,71,-1.6e-05,0.00213521318691
OpSet2,71,1.5e-05,0.000271685721585
OpSet3,71,100.0,0.0
SensorMeasure1,71,518.67,0.0
SensorMeasure2,71,642.4511,0.370483972308
SensorMeasure3,71,1587.9802,4.42778896416
SensorMeasure4,71,1404.103,5.87656147313
SensorMeasure5,71,14.62,0.0
SensorMeasure6,71,21.6098,0.00140705294136
SensorMeasure7,71,553.7993,0.621934510502
SensorMeasure8,71,2388.0723,0.0514213138217
SensorMeasure9,71,9057.4839,8.19541284543
SensorMeasure10,71,1.3,0.0
SensorMeasure11,71,47.4281,0.175831042639
SensorMeasure12,71,521.7954,0.463359319088
SensorMeasure13,71,2388.0737,0.0530799853851
SensorMeasure14,71,8138.4307,7.98565358261
SensorMeasure15,71,8.421523,0.0266091761153
SensorMeasure16,71,0.03,0.0
SensorMeasure17,71,392.34,1.09378409038
SensorMeasure18,71,2388,0.0
SensorMeasure19,71,100.0,0.0
SensorMeasure20,71,38.8922,0.124394127634
SensorMeasure21,71,23.332384,0.0792976081008
OpSet1,72,-4.8e-05,0.00209865180388
OpSet2,72,1.4e-05,0.000291987269682
OpSet3,72,100.0,0.0
SensorMeasure1,72,518.67,0.0
SensorMeasure2,72,642.4749,0.357043117675
SensorMeasure3,72,1588.578,4.7562394958
SensorMeasure4,72,1404.6346,5.79877754794
SensorMeasure5,72,14.62,0.0
SensorMeasure6,72,21.6096,0.00196946385567
SensorMeasure7,72,553.7451,0.663913245823
SensorMeasure8,72,2388.0739,0.0531416061389
SensorMeasure9,72,9056.7961,7.70112269068
SensorMeasure10,72,1.3,0.0
SensorMeasure11,72,47.4145,0.175725767759
SensorMeasure12,72,521.7242,0.553726001601
SensorMeasure13,72,2388.0684,0.0560252468341
SensorMeasure14,72,8137.7504,7.94358516622
SensorMeasure15,72,8.426612,0.026974414664
SensorMeasure16,72,0.03,0.0
SensorMeasure17,72,392.58,1.1562740579
SensorMeasure18,72,2388,0.0
SensorMeasure19,72,100.0,0.0
SensorMeasure20,72,38.8963,0.125091118305
SensorMeasure21,72,23.33109,0.0744501670498
OpSet1,73,5.5e-05,0.00206286918949
OpSet2,73,-4e-06,0.000286715992937
OpSet3,73,100.0,0.0
SensorMeasure1,73,518.67,0.0
SensorMeasure2,73,642.4765,0.37952222756
SensorMeasure3,73,1588.3369,4.65036518497
SensorMeasure4,73,1404.8892,5.96412417135
SensorMeasure5,73,14.62,0.0
SensorMeasure6,73,21.6099,0.001
SensorMeasure7,73,553.7616,0.648897619977
SensorMeasure8,73,2388.0676,0.0521675621958
SensorMeasure9,73,9057.4183,8.56008331582
SensorMeasure10,73,1.3,0.0
SensorMeasure11,73,47.4054,0.177322510492
SensorMeasure12,73,521.8164,0.543515529965
SensorMeasure13,73,2388.0702,0.0543274769106
SensorMeasure14,73,8138.1133,8.40400494413
SensorMeasure15,73,8.428498,0.0281883921234
SensorMeasure16,73,0.03,0.0
SensorMeasure17,73,392.6,1.27920429813
SensorMeasure18,73,2388,0.0
SensorMeasure19,73,100.0,0.0
SensorMeasure20,73,38.8878,0.128939575544
SensorMeasure21,73,23.334491,0.0864211044359
OpSet1,74,-9.3e-05,0.00217400877216
OpSet2,74,9e-06,0.000289581725524
OpSet3,74,100.0,0.0
SensorMeasure1,74,518.67,0.0
SensorMeasure2,74,642.4688,0.360567117836
SensorMeasure3,74,1587.1945,5.14377556083
SensorMeasure4,74,1405.1771,6.10056634149
SensorMeasure5,74,14.62,0.0
SensorMeasure6,74,21.6097,0.00171446607998
SensorMeasure7,74,553.7899,0.593434610015
SensorMeasure8,74,2388.0722,0.0545612435061
SensorMeasure9,74,9057.389,9.02278445902
SensorMeasure10,74,1.3,0.0
SensorMeasure11,74,47.4182,0.180562421004
SensorMeasure12,74,521.7591,0.544398648868
SensorMeasure13,74,2388.0704,0.0565135185401
SensorMeasure14,74,8138.2646,8.27678711149
SensorMeasure15,74,8.426839,0.026795050406
SensorMeasure16,74,0.03,0.0
SensorMeasure17,74,392.51,1.1054959123
SensorMeasure18,74,2388,0.0
SensorMeasure19,74,100.0,0.0
SensorMeasure20,74,38.8937,0.130226337543
SensorMeasure21,74,23.339985,0.0789782943906
OpSet1,75,0.000209,0.00236660670005
OpSet2,75,7.2e-05,0.00030354138719
OpSet3,75,100.0,0.0
SensorMeasure1,75,518.67,0.0
SensorMeasure2,75,642.4581,0.400032056796
SensorMeasure3,75,1587.2722,4.75177469877
SensorMeasure4,75,1404.7556,6.25252745986
SensorMeasure5,75,14.62,0.0
SensorMeasure6,75,21.6095,0.00219042913558
SensorMeasure7,75,553.7591,0.607410624427
SensorMeasure8,75,2388.0734,0.0544804663353
SensorMeasure9,75,9057.6228,8.8056235567
SensorMeasure10,75,1.3,0.0
SensorMeasure11,75,47.4135,0.1831121255
SensorMeasure12,75,521.7243,0.498268223171
SensorMeasure13,75,2388.0653,0.0552579808212
SensorMeasure14,75,8138.3047,7.94776119356
SensorMeasure15,75,8.426759,0.0276705404188
SensorMeasure16,75,0.03,0.0
SensorMeasure17,75,392.6,1.06363204696
SensorMeasure18,75,2388,0.0
SensorMeasure19,75,100.0,0.0
SensorMeasure20,75,38.8859,0.135498294745
SensorMeasure21,75,23.338461,0.0762657659077
OpSet1,76,0.000104,0.00228349015166
OpSet2,76,3.1e-05,0.000276593637678
OpSet3,76,100.0,0.0
SensorMeasure1,76,518.67,0.0
SensorMeasure2,76,642.4305,0.409222902387
SensorMeasure3,76,1587.996,4.21875705761
SensorMeasure4,76,1404.8916,5.7350988684
SensorMeasure5,76,14.62,0.0
SensorMeasure6,76,21.6099,0.001
SensorMeasure7,76,553.6864,0.68319883377
SensorMeasure8,76,2388.0747,0.0566302021715
SensorMeasure9,76,9057.5648,8.27986403538
SensorMeasure10,76,1.3,0.0
SensorMeasure11,76,47.418,0.16349095672
SensorMeasure12,76,521.7637,0.488563458033
SensorMeasure13,76,2388.0762,0.0563857564936
SensorMeasure14,76,8138.5567,8.07835692552
SensorMeasure15,76,8.423492,0.029782988433
SensorMeasure16,76,0.03,0.0
SensorMeasure17,76,392.59,1.28782174562
SensorMeasure18,76,2388,0.0
SensorMeasure19,76,100.0,0.0
SensorMeasure20,76,38.8884,0.141975385546
SensorMeasure21,76,23.331706,0.0713471620977
OpSet1,77,-0.000116,0.00214573667037
OpSet2,77,2.1e-05,0.000288253185568
OpSet3,77,100.0,0.0
SensorMeasure1,77,518.67,0.0
SensorMeasure2,77,642.554,0.38811640449
SensorMeasure3,77,1587.566,4.4366683742
SensorMeasure4,77,1405.4856,6.12444486373
SensorMeasure5,77,14.62,0.0
SensorMeasure6,77,21.6098,0.00140705294136
SensorMeasure7,77,553.8217,0.599390355261
SensorMeasure8,77,2388.0755,0.0588848388163
SensorMeasure9,77,9058.3213,9.05400013778
SensorMeasure10,77,1.3,0.0
SensorMeasure11,77,47.4157,0.183403595352
SensorMeasure12,77,521.7346,0.44114044123
SensorMeasure13,77,2388.0678,0.0558059408155
SensorMeasure14,77,8138.5898,8.52984919165
SensorMeasure15,77,8.423046,0.0278316962683
SensorMeasure16,77,0.03,0.0
SensorMeasure17,77,392.63,1.22808054222
SensorMeasure18,77,2388,0.0
SensorMeasure19,77,100.0,0.0
SensorMeasure20,77,38.8885,0.131774026042
SensorMeasure21,77,23.33636,0.0715024093682
OpSet1,78,-0.000216,0.00220960803691
OpSet2,78,-4e-05,0.000297464028892
OpSet3,78,100.0,0.0
SensorMeasure1,78,518.67,0.0
SensorMeasure2,78,642.5279,0.393649834141
SensorMeasure3,78,1588.342,4.68816735317
SensorMeasure4,78,1404.7848,6.25609318823
SensorMeasure5,78,14.62,0.0
SensorMeasure6,78,21.6097,0.00171446607998
SensorMeasure7,78,553.785,0.601250380625
SensorMeasure8,78,2388.0704,0.05533953963
SensorMeasure9,78,9057.8725,8.25677956823
SensorMeasure10,78,1.3,0.0
SensorMeasure11,78,47.4129,0.178451787338
SensorMeasure12,78,521.7891,0.462542588812
SensorMeasure13,78,2388.0751,0.0556775529185
SensorMeasure14,78,8138.3784,8.20113575776
SensorMeasure15,78,8.425607,0.0292240949951
SensorMeasure16,78,0.03,0.0
SensorMeasure17,78,392.58,1.29630399228
SensorMeasure18,78,2388,0.0
SensorMeasure19,78,100.0,0.0
SensorMeasure20,78,38.8985,0.12789180244
SensorMeasure21,78,23.339023,0.0818881151636
OpSet1,79,9.1e-05,0.0020658402551
OpSet2,79,-4.6e-05,0.000290043535569
OpSet3,79,100.0,0.0
SensorMeasure1,79,518.67,0.0
SensorMeasure2,79,642.4909,0.354195902537
SensorMeasure3,79,1587.5769,3.62223539859
SensorMeasure4,79,1405.1498,5.69207476331
SensorMeasure5,79,14.62,0.0
SensorMeasure6,79,21.6099,0.001
SensorMeasure7,79,553.6962,0.636071878284
SensorMeasure8,79,2388.0747,0.053850803995
SensorMeasure9,79,9058.681,8.54869090338
SensorMeasure10,79,1.3,0.0
SensorMeasure11,79,47.4129,0.176511052105
SensorMeasure12,79,521.7513,0.487909693168
SensorMeasure13,79,2388.073,0.0567735177986
SensorMeasure14,79,8138.1815,8.50906876589
SensorMeasure15,79,8.422223,0.0272867372786
SensorMeasure16,79,0.03,0.0
SensorMeasure17,79,392.61,1.17116017761
SensorMeasure18,79,2388,0.0
SensorMeasure19,79,100.0,0.0
SensorMeasure20,79,38.8868,0.138337020761
SensorMeasure21,79,23.33298,0.0735848318252
OpSet1,80,0.000102,0.00226826948678
OpSet2,80,2e-06,0.000302508034788
OpSet3,80,100.0,0.0
SensorMeasure1,80,518.67,0.0
SensorMeasure2,80,642.4518,0.417228421318
SensorMeasure3,80,1588.5271,4.20983799564
SensorMeasure4,80,1405.0425,6.7285642239
SensorMeasure5,80,14.62,0.0
SensorMeasure6,80,21.6096,0.00196946385567
SensorMeasure7,80,553.8055,0.663801989156
SensorMeasure8,80,2388.0713,0.0585800841807
SensorMeasure9,80,9058.3722,8.35545821483
SensorMeasure10,80,1.3,0.0
SensorMeasure11,80,47.4325,0.156427121831
SensorMeasure12,80,521.7152,0.54722713324
SensorMeasure13,80,2388.0758,0.0614337123255
SensorMeasure14,80,8138.9337,8.34042821067
SensorMeasure15,80,8.425968,0.0259927024724
SensorMeasure16,80,0.03,0.0
SensorMeasure17,80,392.58,1.20755199399
SensorMeasure18,80,2388,0.0
SensorMeasure19,80,100.0,0.0
SensorMeasure20,80,38.8965,0.134985034711
SensorMeasure21,80,23.332943,0.0810190603026
OpSet1,81,1.1e-05,0.00216733765834
OpSet2,81,-7e-06,0.000270523249062
OpSet3,81,100.0,0.0
SensorMeasure1,81,518.67,0.0
SensorMeasure2,81,642.4967,0.477996777387
SensorMeasure3,81,1588.2521,5.0261504628
SensorMeasure4,81,1405.5076,6.16085461079
SensorMeasure5,81,14.62,0.0
SensorMeasure6,81,21.61,0.0
SensorMeasure7,81,553.8014,0.667408708243
SensorMeasure8,81,2388.0713,0.0516134623421
SensorMeasure9,81,9057.5933,8.60442792457
SensorMeasure10,81,1.3,0.0
SensorMeasure11,81,47.4331,0.181066955639
SensorMeasure12,81,521.7514,0.526377020468
SensorMeasure13,81,2388.0701,0.0550022038125
SensorMeasure14,81,8138.4715,7.74110051099
SensorMeasure15,81,8.425459,0.02627928898
SensorMeasure16,81,0.03,0.0
SensorMeasure17,81,392.61,1.1967548714
SensorMeasure18,81,2388,0.0
SensorMeasure19,81,100.0,0.0
